,Country ,English Level,Price,Diploma,Certificate,Response Time,No Of Lessons,Stars,Reviews,Popularity Score
2354,Nigeria,Native,37,Yes,No,1,402,5.0,13,5.569716761534184
2355,United Kingdom,B2,130,No,Yes,1,1113,4.5,8,4.063904941463746
2356,Serbia,Native,19,No,No,11,1238,4.4,18,5.523199022454547
2357,South Africa,Native,26,No,No,1,83,5.0,1,0.0
2358,United States of America,Native,42,No,Yes,9,408,3.8,5,2.656086016476872
2359,Algeria,C2,56,No,No,24,455,5.0,7,4.225490200071284
2360,United Kingdom,Native,82,No,Yes,4,29,5.0,2,1.505149978319906
2361,South Africa,Native,56,No,Yes,0,434,5.0,10,5.0
2362,Canada,Native,56,Yes,Yes,1,2053,4.9,32,7.37523489376754
2363,United States of America,Native,130,Yes,Yes,0,2869,5.0,50,8.494850021680094
2364,South Africa,Native,48,Yes,No,3,1675,5.0,11,5.206963425791126
2365,Pakistan,Native,60,Yes,No,11,388,4.9,8,4.425140936260524
2366,Kenya,Native,93,No,Yes,21,75,5.0,4,3.010299956639812
2367,South Africa,Native,30,Yes,Yes,1,72,5.0,2,1.505149978319906
2368,Zimbabwe,Native,26,Yes,Yes,1,1588,5.0,18,6.2763625255165305
2369,South Africa,Native,71,No,Yes,1,1955,5.0,38,7.898917983084051
2370,South Africa,Native,74,Yes,Yes,0,89,5.0,3,2.385606273598312
2371,South Africa,Native,67,No,Yes,2,571,5.0,2,1.505149978319906
2372,Philippines,Native,19,Yes,Yes,6,467,5.0,6,3.8907562519182175
2373,Philippines,Native,37,No,Yes,6,80,5.0,1,0.0
2374,United States of America,Native,71,No,Yes,1,2119,5.0,31,7.456808469171364
2375,South Africa,B2,11,No,Yes,0,91,3.7,3,1.7653486424627511
2376,Philippines,C2,26,No,Yes,4,2231,5.0,6,3.8907562519182175
2377,Philippines,Native,30,No,No,1,1013,4.9,11,5.102824157275304
2378,Nepal,C1,22,No,No,7,444,5.0,15,5.880456295278407
2379,United States of America,Native,74,No,Yes,1,368,5.0,4,3.010299956639812
2380,South Africa,Native,56,No,Yes,1,328,5.0,6,3.8907562519182175
2381,Pakistan,C1,41,No,No,1,1,1.0,1,0.0
2382,Zambia,Native,30,Yes,Yes,19,707,5.0,24,6.90105620855803
2383,Canada,Native,67,Yes,Yes,10,367,5.0,10,5.0
2384,United Kingdom,Native,74,Yes,Yes,0,1187,5.0,8,4.515449934959718
2385,South Africa,Native,30,No,Yes,1,1094,5.0,16,6.020599913279624
2386,Philippines,C1,11,Yes,Yes,1,634,4.0,7,3.3803921600570277
2387,Philippines,A1,37,Yes,Yes,1,2457,5.0,19,6.393768004764144
2388,Poland,Native,104,Yes,Yes,1,252,5.0,3,2.385606273598312
2389,Pakistan,C1,19,No,No,14,402,5.0,1,0.0
2390,Nigeria,Native,37,No,Yes,10,3835,4.9,69,9.010360544612553
2391,Cameroon,B2,15,Yes,No,9,1395,4.5,23,6.127775262079168
2392,Venezuela,Native,30,No,Yes,7,199,5.0,3,2.385606273598312
2393,United States of America,Native,130,No,Yes,20,1578,5.0,13,5.569716761534184
2394,United Kingdom,Native,82,Yes,Yes,1,1094,5.0,5,3.494850021680094
2395,South Africa,Native,74,No,Yes,0,111,5.0,4,3.010299956639812
2396,Botswana,Native,56,No,Yes,4,1083,5.0,13,5.569716761534184
2397,South Africa,Native,37,Yes,No,24,123,5.0,1,0.0
2398,South Africa,Native,56,Yes,Yes,1,811,5.0,17,6.15224460689137
2399,Philippines,C1,37,Yes,Yes,1,519,5.0,5,3.494850021680094
2400,Cameroon,Native,19,No,No,1,130,5.0,4,3.010299956639812
2401,South Africa,Native,19,No,No,1,51,5.0,3,2.385606273598312
2402,Turkey,B2,93,Yes,No,1,788,5.0,20,6.505149978319906
2403,United States of America,Native,82,No,No,0,741,5.0,9,4.771212547196624
2404,Pakistan,Native,37,No,No,1,3339,5.0,115,10.30348920176806
2405,United Kingdom,Native,56,Yes,Yes,2,746,4.9,15,5.762847169372839
2406,Australia,Native,112,No,No,1,116,5.0,3,2.385606273598312
2407,Philippines,Native,22,No,Yes,4,627,5.0,5,3.494850021680094
2408,South Africa,Native,37,No,Yes,4,1402,5.0,19,6.393768004764144
2409,Nigeria,Native,19,Yes,No,3,723,4.7,15,5.527628917561702
2410,South Africa,Native,48,Yes,No,10,520,5.0,8,4.515449934959718
2411,France,Native,93,No,No,4,91,5.0,1,0.0
2412,South Africa,Native,67,Yes,Yes,3,885,5.0,18,6.2763625255165305
2413,South Africa,Native,71,Yes,Yes,3,1561,5.0,12,5.395906230238125
2414,Botswana,Native,45,Yes,Yes,4,145,5.0,3,2.385606273598312
2415,South Africa,Native,45,No,No,0,115,5.0,2,1.505149978319906
2416,Ireland,Native,74,Yes,Yes,8,98,5.0,2,1.505149978319906
2417,South Africa,A1,37,Yes,Yes,7,230,5.0,10,5.0
2418,Italy,A2,67,Yes,Yes,3,1347,5.0,13,5.569716761534184
2419,Zimbabwe,Native,37,No,Yes,1,95,5.0,1,0.0
2420,South Africa,Native,33,No,Yes,1,1588,5.0,24,6.90105620855803
2421,Nigeria,Native,26,Yes,Yes,1,355,4.9,8,4.425140936260524
2422,United States of America,Native,112,No,Yes,0,454,5.0,3,2.385606273598312
2423,South Africa,Native,93,Yes,Yes,4,3618,5.0,34,7.657394585211276
2424,United Kingdom,C1,45,Yes,Yes,2,1983,5.0,36,7.781512503836437
2425,United Kingdom,Native,112,Yes,Yes,24,135,5.0,1,0.0
2426,Philippines,C2,19,No,No,6,201,3.0,2,0.9030899869919436
2427,India,C2,74,No,Yes,0,15,5.0,1,0.0
2428,South Africa,Native,30,Yes,Yes,1,304,4.2,10,4.2
2429,Ghana,Native,56,Yes,No,12,10,5.0,1,0.0
2430,Cameroon,Native,19,No,No,24,354,5.0,11,5.206963425791126
2431,Philippines,C1,22,Yes,Yes,4,916,5.0,10,5.0
2432,United States of America,Native,74,Yes,Yes,12,8,5.0,1,0.0
2433,United States of America,B1,112,Yes,Yes,1,185,5.0,5,3.494850021680094
2434,South Africa,Native,37,Yes,Yes,1,139,5.0,5,3.494850021680094
2435,South Africa,Native,74,No,Yes,0,433,5.0,5,3.494850021680094
2436,Canada,C1,56,Yes,Yes,1,345,5.0,8,4.515449934959718
2437,United Kingdom,Native,93,No,Yes,1,997,5.0,7,4.225490200071284
2438,South Africa,Native,48,Yes,Yes,1,403,5.0,8,4.515449934959718
2439,United Kingdom,Native,82,No,No,5,1272,5.0,19,6.393768004764144
2440,United States of America,Native,130,No,Yes,6,583,5.0,4,3.010299956639812
2441,South Africa,Native,19,Yes,No,0,8,5.0,1,0.0
2442,Cameroon,A2,11,No,Yes,3,1190,4.7,18,5.899780773985539
2443,Philippines,C2,19,No,No,1,10,5.0,1,0.0
2444,Nigeria,Native,19,Yes,Yes,1,157,5.0,5,3.494850021680094
2445,Greece,C2,74,Yes,Yes,2,328,5.0,9,4.771212547196624
2446,United Kingdom,Native,93,No,Yes,2,1751,4.8,17,5.906154822615714
2447,United States of America,Native,108,No,Yes,24,1886,5.0,40,8.01029995663981
2448,Ukraine,Native,112,No,Yes,5,1096,5.0,7,4.225490200071284
2449,South Africa,Native,26,Yes,Yes,1,240,4.8,5,3.3550560208128903
2450,Sweden,B1,93,Yes,Yes,1,1313,5.0,22,6.712113404111031
2451,South Africa,Native,45,No,Yes,1,1992,5.0,18,6.2763625255165305
2452,Argentina,C1,56,No,No,1,978,5.0,9,4.771212547196624
2453,Belize,Native,67,Yes,No,8,826,5.0,7,4.225490200071284
2454,United States of America,Native,60,No,Yes,5,1955,5.0,14,5.73064017839119
2455,Mexico,Native,100,Yes,No,1,1350,5.0,24,6.90105620855803
2456,United Kingdom,C2,104,Yes,Yes,3,1295,5.0,10,5.0
2457,United Kingdom,Native,93,Yes,Yes,1,1024,5.0,21,6.611096473669597
2458,Morocco,Native,37,No,No,4,555,5.0,14,5.73064017839119
2459,Philippines,Native,37,Yes,Yes,1,970,5.0,16,6.020599913279624
2460,United States of America,B2,74,No,Yes,2,494,5.0,4,3.010299956639812
2461,United States of America,Native,60,No,Yes,1,343,5.0,4,3.010299956639812
2462,United Kingdom,Native,56,No,Yes,1,722,4.8,27,6.870546067963139
2463,Canada,Native,74,Yes,Yes,6,2329,5.0,31,7.456808469171364
2464,Nigeria,Native,52,Yes,Yes,0,41,5.0,1,0.0
2465,United Kingdom,Native,82,Yes,Yes,24,2296,5.0,27,7.156818820794937
2466,South Africa,Native,19,No,Yes,1,396,5.0,4,3.010299956639812
2467,South Africa,Native,26,No,Yes,0,544,5.0,7,4.225490200071284
2468,Italy,Native,82,No,Yes,1,324,5.0,6,3.8907562519182175
2469,South Africa,Native,56,No,No,1,240,5.0,2,1.505149978319906
2470,Colombia,B2,52,Yes,No,3,255,5.0,3,2.385606273598312
2471,United States of America,B1,74,No,No,3,57,5.0,1,0.0
2472,Turkey,Native,45,Yes,Yes,1,159,5.0,6,3.8907562519182175
2473,United States of America,Native,93,Yes,Yes,12,50,5.0,2,1.505149978319906
2474,Philippines,C2,11,Yes,Yes,10,766,5.0,11,5.206963425791126
2475,Iran,C2,82,No,Yes,1,915,5.0,30,7.385606273598312
2476,South Africa,Native,15,No,No,24,647,5.0,6,3.8907562519182175
2477,Philippines,Native,74,No,No,0,1329,5.0,3,2.385606273598312
2478,United States of America,Native,130,Yes,No,8,915,5.0,7,4.225490200071284
2479,United Kingdom,Native,112,Yes,Yes,24,299,5.0,8,4.515449934959718
2480,Kenya,Native,26,Yes,No,0,56,5.0,2,1.505149978319906
2481,South Africa,Native,30,No,Yes,1,802,5.0,9,4.771212547196624
2482,India,C2,22,No,Yes,4,120,5.0,3,2.385606273598312
2483,United States of America,Native,119,Yes,Yes,2,1812,5.0,43,8.167342277897932
2484,United Kingdom,Native,93,No,Yes,1,1565,5.0,19,6.393768004764144
2485,Malawi,Native,15,No,No,3,10,5.0,2,1.505149978319906
2486,United States of America,Native,52,No,No,4,762,5.0,12,5.395906230238125
2487,United Kingdom,Native,78,No,No,0,342,5.0,5,3.494850021680094
2488,South Africa,Native,60,No,Yes,4,2525,4.9,54,8.488729423132547
2489,South Africa,Native,37,Yes,Yes,0,1181,5.0,12,5.395906230238125
2490,Ukraine,C1,52,No,No,5,309,5.0,3,2.385606273598312
2491,Ghana,C2,19,No,Yes,1,199,5.0,4,3.010299956639812
2492,United States of America,Native,52,No,Yes,8,485,5.0,8,4.515449934959718
2493,Zimbabwe,Native,48,Yes,Yes,4,2592,5.0,46,8.31378915840787
2494,South Africa,Native,37,No,Yes,24,1316,4.8,16,5.779775916748439
2495,Australia,Native,93,Yes,No,10,161,5.0,3,2.385606273598312
2496,South Africa,Native,26,No,Yes,0,200,5.0,5,3.494850021680094
2497,Nigeria,Native,41,Yes,Yes,0,357,5.0,5,3.494850021680094
2498,South Africa,Native,45,No,Yes,1,441,5.0,16,6.020599913279624
2499,Australia,Native,60,No,Yes,3,79,5.0,1,0.0
2500,Indonesia,C2,56,No,No,1,31,5.0,1,0.0
2501,South Africa,Native,19,No,Yes,1,887,4.9,29,7.165750189704886
2502,United Kingdom,Native,112,No,No,11,356,5.0,8,4.515449934959718
2503,United Kingdom,Native,123,Yes,Yes,17,97,5.0,1,0.0
2504,Cameroon,Native,15,Yes,Yes,0,193,5.0,11,5.206963425791126
2505,United Kingdom,Native,74,No,Yes,1,1962,5.0,10,5.0
2506,South Africa,Native,37,No,Yes,1,1119,4.8,18,6.025308024495868
2507,South Africa,Native,15,No,Yes,12,534,5.0,17,6.15224460689137
2508,United States of America,Native,74,No,Yes,1,1520,5.0,16,6.020599913279624
2509,United States of America,Native,56,No,No,2,1218,4.8,18,6.025308024495868
2510,Zimbabwe,Native,19,No,Yes,1,196,5.0,1,0.0
2511,Kenya,A1,19,No,Yes,1,454,4.0,13,4.455773409227347
2512,Canada,Native,82,Yes,Yes,11,1103,5.0,32,7.52574989159953
2513,South Africa,Native,37,Yes,No,1,436,5.0,5,3.494850021680094
2514,South Africa,Native,56,No,Yes,1,916,5.0,10,5.0
2515,Cameroon,Native,74,Yes,No,4,70,5.0,2,1.505149978319906
2516,South Africa,Native,37,No,Yes,1,469,5.0,6,3.8907562519182175
2517,South Africa,Native,56,No,Yes,13,130,4.3,6,3.3460503766496674
2518,South Africa,Native,48,No,No,5,16,5.0,2,1.505149978319906
2519,Nigeria,Native,30,No,Yes,0,225,5.0,2,1.505149978319906
2520,United Kingdom,Native,112,No,Yes,1,686,5.0,13,5.569716761534184
2521,South Africa,Native,30,No,Yes,24,1468,5.0,16,6.020599913279624
2522,United Kingdom,Native,93,No,No,1,1463,5.0,27,7.156818820794937
2523,Philippines,Native,56,Yes,Yes,5,287,5.0,4,3.010299956639812
2524,United States of America,C1,89,Yes,No,2,1274,4.8,17,5.906154822615714
2525,United States of America,C2,78,Yes,Yes,6,1706,5.0,26,7.07486673985409
2526,Georgia,C1,67,No,No,5,209,5.0,6,3.8907562519182175
2527,South Africa,Native,30,Yes,Yes,1,82,4.8,8,4.3348319375613285
2528,Ukraine,Native,74,Yes,Yes,1,287,5.0,4,3.010299956639812
2529,South Africa,Native,11,No,No,24,402,3.9,7,3.2958823560556016
2530,South Africa,Native,26,Yes,Yes,0,2782,5.0,30,7.385606273598312
2531,United Kingdom,Native,130,Yes,Yes,7,7,5.0,1,0.0
2532,South Africa,Native,11,No,No,0,136,5.0,4,3.010299956639812
2533,United Kingdom,Native,74,Yes,Yes,4,731,5.0,12,5.395906230238125
2534,United States of America,Native,74,Yes,Yes,1,184,5.0,2,1.505149978319906
2535,Pakistan,C2,19,No,No,1,126,5.0,7,4.225490200071284
2536,South Africa,Native,37,No,Yes,2,1655,5.0,22,6.712113404111031
2537,Lesotho,C2,15,No,Yes,3,796,5.0,15,5.880456295278407
2538,Nigeria,Native,45,No,Yes,1,928,4.8,20,6.24494397918711
2539,Jamaica,Native,67,No,No,24,103,5.0,2,1.505149978319906
2540,United States of America,Native,37,No,Yes,24,1222,4.9,27,7.013682444379039
2541,United States of America,Native,48,Yes,Yes,1,1833,5.0,16,6.020599913279624
2542,United States of America,Native,56,Yes,Yes,9,777,5.0,5,3.494850021680094
2543,Spain,Native,56,No,No,0,538,5.0,7,4.225490200071284
2544,Venezuela,C2,37,No,Yes,1,535,4.9,10,4.9
2545,Mexico,A2,45,No,Yes,4,234,5.0,6,3.8907562519182175
2546,South Africa,Native,52,No,Yes,2,475,5.0,3,2.385606273598312
2547,Zimbabwe,Native,56,Yes,Yes,2,151,5.0,5,3.494850021680094
2548,Philippines,Native,30,Yes,Yes,0,196,5.0,5,3.494850021680094
2549,Pakistan,C1,11,Yes,No,7,235,4.3,17,5.290930361926577
2550,South Africa,Native,33,No,Yes,1,1330,5.0,8,4.515449934959718
2551,South Africa,Native,16,Yes,Yes,13,768,5.0,5,3.494850021680094
2552,South Africa,Native,33,No,Yes,1,61,4.0,4,2.4082399653118496
2553,Singapore,Native,78,No,No,7,183,5.0,1,0.0
2554,Philippines,Native,30,Yes,Yes,1,1470,4.3,16,5.177715925420476
2555,United States of America,Native,56,Yes,Yes,24,790,5.0,9,4.771212547196624
2556,Philippines,Native,74,Yes,Yes,1,87,5.0,2,1.505149978319906
2557,United States of America,C1,71,No,Yes,1,2119,5.0,31,7.456808469171364
2558,Philippines,B2,30,No,No,1,1013,4.9,11,5.102824157275304
2559,Tunisia,Native,73,No,No,1,4999,4.9,129,10.34188958046632
2560,Nigeria,Native,33,Yes,Yes,1,993,5.0,22,6.712113404111031
2561,Cameroon,Native,11,Yes,Yes,1,18,5.0,3,2.385606273598312
2562,Italy,Native,60,No,No,1,51,4.8,4,2.8898879583742194
2563,Philippines,Native,22,No,No,2,181,4.3,6,3.3460503766496674
2564,Ukraine,C2,37,Yes,No,24,5,5.0,1,0.0
2565,South Africa,Native,19,No,Yes,1,1182,5.0,12,5.395906230238125
2566,Brazil,C2,63,Yes,Yes,3,2174,5.0,24,6.90105620855803
2567,South Africa,Native,56,No,No,1,71,5.0,4,3.010299956639812
2568,ru,Native,149,Yes,No,2,1647,4.9,23,6.672466396486206
2569,United Kingdom,Native,67,No,Yes,4,190,5.0,7,4.225490200071284
2570,South Africa,Native,45,No,Yes,0,21,5.0,2,1.505149978319906
2571,Nigeria,Native,37,No,No,1,1016,4.6,14,5.272188964119894
2572,Philippines,B1,30,No,No,4,29,5.0,2,1.505149978319906
2573,United Kingdom,Native,33,No,No,1,1974,4.2,30,6.203909269822582
2574,India,C2,22,No,No,2,192,5.0,3,2.385606273598312
2575,United States of America,Native,93,No,No,1,256,5.0,3,2.385606273598312
2576,South Africa,Native,30,No,No,0,1248,5.0,8,4.515449934959718
2577,Netherlands,C2,63,Yes,Yes,1,277,5.0,9,4.771212547196624
2578,South Africa,Native,45,No,Yes,24,1034,5.0,9,4.771212547196624
2579,Philippines,Native,37,Yes,Yes,4,108,5.0,4,3.010299956639812
2580,Pakistan,C2,19,Yes,Yes,1,31,5.0,4,3.010299956639812
2581,United States of America,Native,52,No,No,1,1395,5.0,14,5.73064017839119
2582,United Kingdom,Native,74,Yes,Yes,12,348,4.8,4,2.8898879583742194
2583,Brazil,C2,56,Yes,No,1,93,5.0,1,0.0
2584,Slovakia,Native,56,Yes,Yes,2,566,5.0,9,4.771212547196624
2585,Armenia,C2,48,Yes,No,11,48,5.0,2,1.505149978319906
2586,United States of America,Native,52,No,Yes,9,752,4.9,13,5.4583224263035
2587,Turkey,A1,26,No,No,11,1069,5.0,15,5.880456295278407
2588,United States of America,B1,119,Yes,Yes,5,568,5.0,5,3.494850021680094
2589,Cameroon,Native,45,Yes,Yes,1,2260,4.9,75,9.187800190619331
2590,South Africa,Native,45,Yes,Yes,1,1089,5.0,20,6.505149978319906
2591,Russia,A1,56,Yes,Yes,24,1165,5.0,6,3.8907562519182175
2592,Ukraine,C2,112,Yes,Yes,8,715,5.0,13,5.569716761534184
2593,United States of America,Native,52,No,Yes,1,1382,5.0,10,5.0
2594,South Africa,Native,37,No,Yes,1,34,5.0,1,0.0
2595,South Africa,Native,74,Yes,Yes,1,468,5.0,12,5.395906230238125
2596,South Africa,Native,56,No,Yes,1,921,5.0,17,6.15224460689137
2597,South Africa,Native,48,Yes,Yes,1,268,5.0,10,5.0
2598,United States of America,B1,56,No,No,1,2215,4.9,16,5.900187915014032
2599,Serbia,C2,56,Yes,Yes,7,563,5.0,7,4.225490200071284
2600,Philippines,Native,30,Yes,Yes,1,511,5.0,7,4.225490200071284
2601,United Kingdom,Native,67,No,No,20,150,5.0,3,2.385606273598312
2602,United States of America,B2,74,No,No,0,309,5.0,2,1.505149978319906
2603,Indonesia,B2,63,Yes,No,24,118,5.0,5,3.494850021680094
2604,Canada,Native,112,Yes,Yes,1,861,5.0,8,4.515449934959718
2605,Nepal,C2,37,Yes,No,1,1059,4.8,23,6.536293612884445
2606,Philippines,C2,30,No,Yes,4,1212,4.9,16,5.900187915014032
2607,South Africa,Native,74,Yes,Yes,13,2656,5.0,5,3.494850021680094
2608,Cameroon,B1,15,No,Yes,3,583,5.0,18,6.2763625255165305
2609,United States of America,Native,56,No,Yes,1,387,5.0,4,3.010299956639812
2610,Australia,Native,74,No,Yes,1,530,5.0,3,2.385606273598312
2611,United Kingdom,Native,130,No,Yes,1,286,5.0,9,4.771212547196624
2612,United States of America,B1,74,Yes,Yes,1,363,5.0,6,3.8907562519182175
2613,Albania,C2,33,Yes,No,2,322,5.0,5,3.494850021680094
2614,Botswana,Native,19,No,Yes,0,94,3.0,4,1.806179973983887
2615,United States of America,Native,149,Yes,Yes,1,717,5.0,35,7.720340221751378
2616,United States of America,Native,37,No,Yes,24,555,4.8,8,4.3348319375613285
2617,Philippines,C2,52,No,Yes,1,1038,5.0,14,5.73064017839119
2618,Canada,C2,30,No,No,2,82,5.0,3,2.385606273598312
2619,United Kingdom,Native,52,No,No,2,2812,5.0,25,6.989700043360188
2620,South Africa,Native,56,Yes,Yes,1,1057,5.0,10,5.0
2621,South Africa,Native,22,Yes,Yes,5,1602,5.0,22,6.712113404111031
2622,Philippines,B2,19,Yes,Yes,1,1086,4.7,14,5.386801767687719
2623,Canada,Native,56,Yes,Yes,1,345,5.0,8,4.515449934959718
2624,Nigeria,A2,19,Yes,Yes,1,157,5.0,5,3.494850021680094
2625,United Kingdom,B2,93,No,Yes,2,1751,4.8,17,5.906154822615714
2626,United States of America,B2,108,No,Yes,24,1886,5.0,40,8.01029995663981
2627,United Kingdom,B2,372,Yes,Yes,5,158,5.0,8,4.515449934959718
2628,South Africa,Native,19,No,Yes,5,134,3.7,3,1.7653486424627511
2629,Germany,Native,71,No,Yes,3,861,5.0,5,3.494850021680094
2630,United Kingdom,Native,78,Yes,Yes,1,1345,5.0,22,6.712113404111031
2631,Philippines,Native,33,Yes,Yes,4,2498,5.0,43,8.167342277897932
2632,Zimbabwe,C1,11,No,No,1,108,5.0,3,2.385606273598312
2633,United States of America,C2,112,No,Yes,17,57,3.0,2,0.9030899869919436
2634,Ghana,B2,15,Yes,Yes,9,35,5.0,3,2.385606273598312
2635,Philippines,C2,37,Yes,Yes,8,1209,5.0,34,7.657394585211276
2636,South Africa,Native,19,No,Yes,1,860,5.0,10,5.0
2637,Brazil,C2,74,Yes,Yes,3,113,5.0,3,2.385606273598312
2638,Canada,B2,82,Yes,Yes,1,1815,4.9,42,7.953921522949713
2639,United Kingdom,Native,56,No,No,1,12,5.0,1,0.0
2640,South Africa,Native,45,No,Yes,3,92,5.0,2,1.505149978319906
2641,Philippines,C2,26,No,Yes,1,197,5.0,6,3.8907562519182175
2642,United Kingdom,Native,112,Yes,Yes,0,294,4.2,5,2.9356740182112797
2643,United States of America,Native,52,No,No,1,1396,5.0,14,5.73064017839119
2644,Ukraine,C2,56,Yes,Yes,6,822,5.0,12,5.395906230238125
2645,Canada,Native,74,No,No,1,1679,4.9,31,7.307672299787937
2646,India,Native,56,Yes,Yes,1,7401,4.8,217,11.21500672247294
2647,United States of America,Native,74,No,Yes,1,933,5.0,7,4.225490200071284
2648,Venezuela,C1,30,No,No,1,379,5.0,9,4.771212547196624
2649,ru,C2,56,No,Yes,12,833,5.0,7,4.225490200071284
2650,Nigeria,Native,67,Yes,Yes,1,745,5.0,19,6.393768004764144
2651,South Africa,C2,11,Yes,Yes,1,8,5.0,1,0.0
2652,France,B2,160,Yes,Yes,1,1968,5.0,46,8.31378915840787
2653,United Kingdom,Native,60,No,No,24,1077,5.0,12,5.395906230238125
2654,Kazakhstan,C1,26,Yes,No,3,394,4.9,3,2.337894148126346
2655,Jordan,C2,45,Yes,Yes,3,198,5.0,5,3.494850021680094
2656,United States of America,Native,93,No,Yes,13,213,5.0,1,0.0
2657,United States of America,Native,67,Yes,Yes,11,204,5.0,3,2.385606273598312
2658,United States of America,Native,67,Yes,Yes,0,12,5.0,1,0.0
2659,Italy,C2,74,Yes,Yes,6,1618,5.0,41,8.063919283598677
2660,Nigeria,B1,26,Yes,Yes,11,2509,5.0,35,7.720340221751378
2661,United States of America,Native,45,Yes,Yes,5,1728,4.8,16,5.779775916748439
2662,Brazil,Native,37,No,No,24,94,3.7,3,1.7653486424627511
2663,Saudi Arabia,Native,56,Yes,Yes,9,353,5.0,8,4.515449934959718
2664,Philippines,Native,30,Yes,Yes,0,19,5.0,1,0.0
2665,United States of America,Native,60,Yes,Yes,1,1344,4.7,14,5.386801767687719
2666,South Africa,Native,19,No,Yes,1,2119,4.4,34,6.738507234985923
2667,United Kingdom,Native,61,Yes,Yes,1,951,5.0,9,4.771212547196624
2668,Albania,C2,26,Yes,No,1,314,5.0,4,3.010299956639812
2669,United States of America,Native,100,No,Yes,3,1328,5.0,28,7.235790156711096
2670,United States of America,B1,112,No,Yes,16,1533,5.0,19,6.393768004764144
2671,Cameroon,Native,30,No,No,1,809,4.9,21,6.478874544196205
2672,Canada,Native,30,No,Yes,3,1349,4.7,22,6.30938659986437
2673,South Africa,Native,56,No,No,1,1332,4.6,20,5.984737980054313
2674,Philippines,C1,15,Yes,Yes,0,181,1.0,1,0.0
2675,United Kingdom,Native,93,No,Yes,1,1221,5.0,28,7.235790156711096
2676,United Kingdom,Native,104,No,Yes,1,1288,5.0,21,6.611096473669597
2677,Ukraine,C2,100,Yes,Yes,8,2578,5.0,48,8.406206186877936
2678,Canada,Native,48,No,Yes,24,332,5.0,3,2.385606273598312
2679,Armenia,Native,60,Yes,Yes,17,356,5.0,2,1.505149978319906
2680,Ukraine,C2,112,Yes,Yes,1,513,5.0,4,3.010299956639812
2681,Nigeria,Native,67,Yes,Yes,1,400,5.0,16,6.020599913279624
2682,Nepal,Native,37,No,Yes,1,19,5.0,1,0.0
2683,Cameroon,Native,19,Yes,Yes,1,2517,4.8,31,7.158536130404508
2684,United Kingdom,B2,123,No,No,7,1590,4.9,16,5.900187915014032
2685,Ukraine,C2,45,Yes,No,1,1011,5.0,17,6.15224460689137
2686,South Africa,Native,19,No,Yes,4,475,5.0,9,4.771212547196624
2687,United Kingdom,C1,41,Yes,Yes,5,158,5.0,5,3.494850021680094
2688,India,C2,15,No,No,1,178,5.0,3,2.385606273598312
2689,South Africa,Native,37,Yes,Yes,1,1029,5.0,13,5.569716761534184
2690,South Africa,Native,26,No,No,0,9,5.0,1,0.0
